"STUDENT_ID","SECTION_ID","GRADE_TYPE_CODE","GRADE_CODE_OCCURRENCE","NUMERIC_GRADE","COMMENTS","CREATED_BY","CREATED_DATE","MODIFIED_BY","MODIFIED_DATE"
107,87,"HM",4,73,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
107,87,"HM",5,96,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
107,87,"HM",6,96,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
107,87,"HM",7,96,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
107,87,"HM",8,86,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
107,87,"HM",9,86,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
107,87,"HM",10,86,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
107,87,"MT",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"FI",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"HM",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"HM",2,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"HM",3,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"HM",4,73,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"MT",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"PA",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"QZ",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"QZ",2,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"QZ",3,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
108,86,"QZ",4,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,99,"FI",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,99,"HM",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,99,"HM",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,99,"HM",3,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,99,"HM",4,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,99,"MT",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,99,"PA",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,99,"QZ",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,99,"QZ",2,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,101,"FI",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,101,"HM",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,101,"HM",2,87,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,101,"HM",3,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,101,"HM",4,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,101,"MT",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,101,"PA",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,101,"QZ",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
109,101,"QZ",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,95,"FI",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,95,"HM",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,95,"HM",2,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,95,"HM",3,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,95,"HM",4,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,95,"MT",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,95,"PA",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,95,"QZ",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,95,"QZ",2,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"FI",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",2,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",3,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",4,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",5,95,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",6,95,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",7,95,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",8,95,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",9,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"HM",10,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
110,154,"MT",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
111,133,"PA",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
111,133,"PA",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
111,133,"PA",3,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
111,133,"PA",4,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
111,133,"PA",5,80,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
201,143,"HM",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"HM",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"HM",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"HM",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"HM",5,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"HM",6,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"HM",7,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"HM",8,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"HM",9,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"HM",10,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
202,105,"FI",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
202,105,"HM",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
202,105,"HM",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
202,105,"HM",3,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
202,105,"HM",4,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
202,105,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
202,105,"PA",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
202,105,"QZ",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
202,105,"QZ",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"FI",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",3,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",4,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",5,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",6,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",7,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",8,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",9,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"HM",10,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
203,132,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",3,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",4,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",5,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",6,71,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",7,71,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",8,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",9,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",10,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",11,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PA",12,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
204,88,"PJ",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",5,72,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",6,72,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",7,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",8,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",9,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",10,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",11,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PA",12,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
205,88,"PJ",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
206,152,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
206,152,"HM",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
206,152,"HM",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
206,152,"HM",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
206,152,"HM",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
206,152,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
206,152,"PA",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
206,152,"QZ",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
206,152,"QZ",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
207,152,"FI",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
207,152,"HM",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
207,152,"HM",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
207,152,"HM",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
207,152,"HM",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
207,152,"MT",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
207,152,"PA",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
207,152,"QZ",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
207,152,"QZ",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"FI",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"HM",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"HM",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"PA",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"QZ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"QZ",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"QZ",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
208,147,"QZ",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"FI",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"HM",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"HM",2,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"HM",3,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"HM",4,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"MT",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"PA",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"QZ",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"QZ",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"QZ",3,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
209,147,"QZ",4,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"HM",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"HM",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"HM",3,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"HM",4,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"MT",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"PA",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"QZ",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"QZ",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"QZ",3,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
210,147,"QZ",4,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"HM",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"HM",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"HM",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"HM",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"PA",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"QZ",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"QZ",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"QZ",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,86,"QZ",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,141,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,141,"HM",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,141,"HM",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,141,"HM",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,141,"HM",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,141,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,141,"PA",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,141,"QZ",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
211,141,"QZ",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"FI",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"HM",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"HM",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"PA",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"QZ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"QZ",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"QZ",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
212,86,"QZ",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,123,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,123,"HM",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,123,"HM",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,123,"HM",3,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,123,"HM",4,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,123,"MT",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,123,"PA",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,123,"QZ",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,123,"QZ",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"HM",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"HM",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"HM",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"HM",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"PA",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"QZ",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"QZ",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"QZ",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,135,"QZ",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,146,"FI",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,146,"HM",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,146,"HM",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,146,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,146,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,146,"MT",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,146,"PA",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,146,"QZ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,146,"QZ",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,156,"FI",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
214,156,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"FI",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"HM",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"HM",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"PA",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"QZ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"QZ",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"QZ",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,135,"QZ",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,146,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,146,"HM",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,146,"HM",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,146,"HM",3,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,146,"HM",4,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,146,"MT",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,146,"PA",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,146,"QZ",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,146,"QZ",2,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,156,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
215,156,"MT",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",5,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",6,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",7,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",8,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",9,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"HM",10,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
216,154,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"FI",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"HM",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"HM",2,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"HM",3,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"HM",4,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"MT",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"PA",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"QZ",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"QZ",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"QZ",3,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
217,86,"QZ",4,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
218,90,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
218,90,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
220,119,"FI",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
220,119,"HM",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
220,119,"HM",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
220,119,"HM",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
220,119,"HM",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
220,119,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
220,119,"PA",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
220,119,"QZ",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
220,119,"QZ",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
221,104,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
221,104,"HM",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
221,104,"HM",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
221,104,"HM",3,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
221,104,"HM",4,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
221,104,"MT",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
221,104,"PA",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
221,104,"QZ",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
221,104,"QZ",2,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,104,"FI",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,104,"HM",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,104,"HM",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,104,"HM",3,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,104,"HM",4,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,104,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
